mae,mse,rmse,r2,keras_backend,file,model,horizon_hours,seq_len,tmax,val_start,test_start,n_train_split,n_val_split,n_test_split,note,mae_top_decile,rmse_top_decile,mae_pre_harmattan,rmse_pre_harmattan,r2_pre_harmattan,mae_harmattan,rmse_harmattan,r2_harmattan
12.3142671585083,369.75823974609375,19.229098776232174,0.028251349925994873,tensorflow,sequences_mh_h672_L1344.npz,mh_lstm,24,1344,2026-02-15 23:00:00,2026-01-04 23:00:00,2026-01-18 23:00:00,1374,1285,1957,multi-horizon:sequences_mh_h672_L1344,39.60653305053711,49.37722502897971,,,,,,
15.018172264099121,464.51666259765625,21.552648621402806,-0.21949899196624756,tensorflow,sequences_mh_h672_L1344.npz,mh_lstm,168,1344,2026-02-15 23:00:00,2026-01-04 23:00:00,2026-01-18 23:00:00,1374,1285,1957,multi-horizon:sequences_mh_h672_L1344,42.41739273071289,52.818770430270575,,,,,,
16.57764434814453,484.13836669921875,22.003144472988826,-0.5707557201385498,tensorflow,sequences_mh_h672_L1344.npz,mh_lstm,336,1344,2026-02-15 23:00:00,2026-01-04 23:00:00,2026-01-18 23:00:00,1374,1285,1957,multi-horizon:sequences_mh_h672_L1344,40.83848571777344,50.49548924006728,,,,,,
14.924238204956055,456.73345947265625,21.371323297181583,-0.09666574001312256,tensorflow,sequences_mh_h672_L1344.npz,mh_lstm,672,1344,2026-02-15 23:00:00,2026-01-04 23:00:00,2026-01-18 23:00:00,1374,1285,1957,multi-horizon:sequences_mh_h672_L1344,39.61138153076172,51.43829263514439,,,,,,
12.944830894470215,334.8750305175781,18.299590993177365,0.11992669105529785,tensorflow,sequences_mh_h672_L1344.npz,mh_lstm_mha,24,1344,2026-02-15 23:00:00,2026-01-04 23:00:00,2026-01-18 23:00:00,1374,1285,1957,multi-horizon:sequences_mh_h672_L1344,28.94976234436035,40.13363297900839,,,,,,
11.32064151763916,321.9166259765625,17.942035168189882,0.15486997365951538,tensorflow,sequences_mh_h672_L1344.npz,mh_lstm_mha,168,1344,2026-02-15 23:00:00,2026-01-04 23:00:00,2026-01-18 23:00:00,1374,1285,1957,multi-horizon:sequences_mh_h672_L1344,33.4451904296875,44.86933884468741,,,,,,
9.778585433959961,274.8963317871094,16.579997942916318,0.10811662673950195,tensorflow,sequences_mh_h672_L1344.npz,mh_lstm_mha,336,1344,2026-02-15 23:00:00,2026-01-04 23:00:00,2026-01-18 23:00:00,1374,1285,1957,multi-horizon:sequences_mh_h672_L1344,33.35344696044922,44.354982831167064,,,,,,
13.56332015991211,399.32720947265625,19.983173158251326,0.041172683238983154,tensorflow,sequences_mh_h672_L1344.npz,mh_lstm_mha,672,1344,2026-02-15 23:00:00,2026-01-04 23:00:00,2026-01-18 23:00:00,1374,1285,1957,multi-horizon:sequences_mh_h672_L1344,32.17033767700195,45.07090632192443,,,,,,
